taxon_oid	Name	Classification	Root-NotRoot	Taxonomic_Group	IMG_Phylum	IMG_Class	IMG_Order	IMG_Family	IMG_Genus	Isolation_Site
2509276052	Rhizobium_leguminosarum_bv._trifolii_CC278f	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2508501100	Rhizobium_leguminosarum_bv._trifolii_WSM2297	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2515154115	Rhizobium_leguminosarum_bv._viciae_128C53	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237162	Rhizobium_leguminosarum_bv._viciae_GB30	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237084	Rhizobium_leguminosarum_bv._viciae_UPM1131	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237085	Rhizobium_leguminosarum_bv._viciae_UPM1137	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237103	Rhizobium_leguminosarum_bv._viciae_VF39	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2509276044	Rhizobium_leguminosarum_bv._viciae_WSM1455	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2516653077	Rhizobium_leguminosarum_bv._viciae_WSM1481	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2516653085	Rhizobium_leguminosarum_bv._phaseoli_4292	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2510065076	Rhizobium_leguminosarum_bv._trifolii_CB782	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2507525018	Rhizobium_leguminosarum_bv._trifolii_CC283b	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
644736401	Rhizobium_leguminosarum_bv._trifolii_WSM1325	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
643348569	Rhizobium_leguminosarum_bv._trifolii_WSM2304	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2515075009	Rhizobium_leguminosarum_bv._viciae_248	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
639633055	Rhizobium_leguminosarum_bv._viciae_3841	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2515154116	Rhizobium_leguminosarum_bv._viciae_Ps8	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2516653047	Rhizobium_leguminosarum_bv._viciae_TOM	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2515154113	Rhizobium_leguminosarum_bv._viciae_Vc2	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2515154114	Rhizobium_leguminosarum_bv._viciae_Vh3	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2524023209	Rhizobium_leucaenae_USDA_9039	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2534682333	Rhizobium_mesoamericanum_STM3625	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237088	Rhizobium_mesoamericanum_STM6155	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237146	Rhizobium_mongolense_USDA_1844	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
643348504	Rhizobium_rhizogenes_bv._II_K84	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Agrobacterium	Unknown
2588253840	Rhizobium_rhizogenes_NBRC_13257	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2600255076	Rhizobium_rubi_NBRC_13261	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237138	Rhizobium_sp._OR_191	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2513237144	Rhizobium_sullae_WSM1592	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2531839201	Methylobacterium_mesophilicum_SR1.6/6	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methylobacteriaceae	Methylobacterium	Unknown
2548876814	Rhizobium_phaseoli_Ch24-10	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Rhizobium	Unknown
2643221750	Pedobacter_sp._Leaf216	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Cologne
2643221768	Pedobacter_sp._Leaf41	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Cologne
2643221914	Pedobacter_sp._Leaf176	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Cologne
2643221926	Pedobacter_sp._Leaf194	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Cologne
2622736524	Pedobacter_suwonensis_DSM_18130	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unknown
2622736512	Pedobacter_soli_DSM_18609	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unknown
2622736518	Mucilaginibacter_polytrichastri_DSM_26907	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	Unknown
2622736586	Pedobacter_rhizosphaerae_DSM_18610	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter	Unknown
2579778889	Sphingobacterium_sp._H1ai	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Sphingobacterium	Unknown
644736340	"Chitinophaga_pinensis_UQM_2034,_DSM_2588"	PA	PA	Bacteroidetes	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophaga	Unknown
2582581305	Sphingomonas_wittichii_YR128	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Populus
2643221917	Sphingomonas_sp._Leaf343	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221758	Sphingomonas_sp._Leaf25	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221766	Sphingomonas_sp._Leaf34	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221761	Sphingomonas_sp._Leaf28	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221744	Sphingomonas_sp._Leaf10	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221782	Sphingomonas_sp._Leaf231	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221751	Sphingomonas_sp._Leaf20	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221755	Sphingomonas_sp._Leaf23	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221816	Sphingomonas_sp._Leaf198	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221825	Sphingomonas_sp._Leaf412	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221794	Sphingomonas_sp._Leaf208	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221757	Sphingomonas_sp._Leaf226	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221786	Sphingomonas_sp._Leaf242	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221763	Sphingomonas_sp._Leaf30	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221779	Sphingomonas_sp._Leaf67	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221833	Sphingomonas_sp._Leaf339	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221765	Sphingomonas_sp._Leaf33	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221753	Sphingomonas_sp._Leaf22	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221749	Sphingomonas_sp._Leaf17	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221764	Sphingomonas_sp._Leaf32	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221756	Sphingomonas_sp._Leaf24	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221742	Sphingomonas_sp._Leaf9	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221760	Sphingomonas_sp._Leaf230	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221824	Sphingomonas_sp._Leaf407	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221813	Sphingomonas_sp._Leaf357	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221777	Sphingomonas_sp._Leaf62	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221838	Sphingomonas_sp._Leaf257	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2643221767	Sphingomonas_sp._Leaf38	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Cologne
2517287015	Sphingomonas_melonis_DAPP-PG_224	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
2517093015	Sphingomonas_melonis_FR1	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
2517093048	Sphingomonas_phyllosphaerae_5.2	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
2516493027	Sphingomonas_phyllosphaerae_FA2	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
2576861281	Sphingomonas_sp._RIT328	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
2630968366	Sphingomonas_taxi_ATCC_55669	PA	PA	Alphaproteobacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Unknown
642555162	Stenotrophomonas_maltophilia_R551-3	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Populus
2643221783	Stenotrophomonas_sp._Leaf70	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Cologne
2643221901	Xanthomonas_sp._Leaf148	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Cologne
2643221806	Xanthomonas_sp._Leaf131	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Cologne
2524614729	"Arenimonas_oryziterrae_DSM_21050,_YC6267"	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Arenimonas	Unknown
2509601034	"Frateuria_aurantia_Kondo_67,_DSM_6220"	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Frateuria	Unknown
2596583559	Luteimonas_cucumeris_CGMCC_1.10821	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Luteimonas	Unknown
2585427979	Lysobacter_antibioticus_13-6	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Lysobacter	Unknown
2547132160	Pseudomonas_geniculata_N1	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Pseudomonas	Unknown
2537561840	Rhodanobacter_fulvus_Jip2	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Unknown
2537561836	Rhodanobacter_spathiphylli_B39	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Rhodanobacter	Unknown
2521172560	Stenotrophomonas_maltophilia_ATCC_19867	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	Stenotrophomonas	Unknown
2576861471	Stenotrophomonas_rhizophila_DSM_14405	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Unknown
2582580998	Stenotrophomonas_sp._RIT309	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Stenotrophomonas	Unknown
2562617136	Xanthomonas_albilineans_GPE_PC73	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2597489952	Xanthomonas_alfalfae_alfalfae_CFBP_3836	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2579778746	Xanthomonas_arboricola_3004	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2609460257	Xanthomonas_arboricola_pv._Celebensis_NCPPB_1630	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2609460308	Xanthomonas_arboricola_pv._celebensis_NCPPB_1832	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2623620794	Xanthomonas_axonopodis_pv._citri_306	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2511231060	Xanthomonas_axonopodis_pv._citrumelo_F1	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2579779029	Xanthomonas_axonopodis_pv._glycines_8ra	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2599185106	Xanthomonas_axonopodis_pv._glycines_CFBP_2526	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2599185107	Xanthomonas_axonopodis_pv._glycines_CFBP_7119	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2519103159	Xanthomonas_axonopodis_pv._malvacearum_GSPB1386	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2519103160	Xanthomonas_axonopodis_pv._malvacearum_GSPB2388	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306034	Xanthomonas_axonopodis_pv._manihotis_AT6B	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306036	Xanthomonas_axonopodis_pv._manihotis_CFBP1851	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306006	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2346	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306008	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2539	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877084	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2667	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877076	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2670	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306002	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2672	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306000	Xanthomonas_axonopodis_pv._manihotis_IBSBF_278	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877081	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2816	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306004	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2818	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877090	Xanthomonas_axonopodis_pv._manihotis_IBSBF_2820	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877072	Xanthomonas_axonopodis_pv._manihotis_IBSBF_285	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877082	Xanthomonas_axonopodis_pv._manihotis_IBSBF_289	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877071	Xanthomonas_axonopodis_pv._manihotis_IBSBF_320	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877088	Xanthomonas_axonopodis_pv._manihotis_IBSBF_436	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306007	Xanthomonas_axonopodis_pv._manihotis_IBSBF_726	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877094	Xanthomonas_axonopodis_pv._manihotis_NCPPB_1159	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306003	Xanthomonas_axonopodis_pv._manihotis_UA226	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2548877085	Xanthomonas_axonopodis_pv._manihotis_UA324	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306022	Xanthomonas_axonopodis_pv._manihotis_UA686	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306016	Xanthomonas_axonopodis_pv._manihotis_UG23	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306017	Xanthomonas_axonopodis_pv._manihotis_UG24	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306032	Xanthomonas_axonopodis_pv._manihotis_UG27	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306021	Xanthomonas_axonopodis_pv._manihotis_UG44	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306029	Xanthomonas_axonopodis_pv._manihotis_UG51	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306020	Xanthomonas_axonopodis_pv._manihotis_Xam1134	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2636416122	Xanthomonas_axonopodis_pv._vasculorum_NCPPB_900	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
637000344	Xanthomonas_campestris_pv._Campestris	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
642555169	Xanthomonas_campestris_pv._campestris_B100	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2623620747	Xanthomonas_campestris_pv._campestris_8004	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2554235203	Xanthomonas_campestris_pv._campestris_CN15	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2623620993	Xanthomonas_campestris_pv._vesicatoria_85-10	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2551306373	Xanthomonas_cassavae_CFBP_4642	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2561511166	Xanthomonas_citri_citri_Aw	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2554235009	Xanthomonas_citri_pv._malvacearum_X18	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2554235008	Xanthomonas_citri_pv._malvacearum_X20	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2600255026	Xanthomonas_citri_pv._mangiferaeindicae_LMG_941	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2554235375	Xanthomonas_fuscans_fuscans_4834-R	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2600255003	Xanthomonas_hortorum_pv._carotae_M081	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2513237179	Xanthomonas_oryzae_pv._oryzicola_BLS256	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2623620795	Xanthomonas_oryzae_pv._oryzae_KACC10331	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
2623620768	Xanthomonas_oryzae_pv._oryzae_MAFF_311018	PA	PA	Xanthomonadaceae	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonas	Unknown
